date,commuters_per_home_user_percent,inter_region_mobility_percent,distinct_users_with_contacts_percent,total_edges_per_distinct_user_percent,distinct_edges_per_distinct_user_percent
2020-06-08,0.2740524790292918,0.7987242740194279,0.7590115581825633,0.4215890993735651,0.5696438418355443
2020-06-09,0.3091165904570048,0.7764226956756313,0.7607992198296836,0.4534033039697928,0.5765442406746277
2020-06-10,0.3027334197214289,0.7852910840612486,0.7580450196924087,0.4218569405352645,0.5654953659349111
2020-06-11,0.3013206096788273,0.7211373761139368,0.715696512954819,0.4112334611397117,0.5444693904535056
2020-06-12,0.3037986322901652,0.7546357468771112,0.823814614896497,0.4534292636738531,0.5995108815995074
2020-06-13,0.4407775556040534,0.7179268343803041,0.8135037973229307,0.3553404963829888,0.5342276422730408
2020-06-14,0.4429060965428571,0.7994681846979436,0.8540363439086681,0.4452032879963927,0.6219603514114898
2020-06-15,0.2837351236183896,0.9285690321521975,0.798379529216296,0.4333260198346007,0.5876950867640601
2020-06-16,0.3211354258009049,0.8560803040155696,0.8187590775162643,0.4965126933542909,0.6240235660854385
2020-06-17,0.3130954296152115,0.8855360339406252,0.8256068473476712,0.4851749158806567,0.624330246326445
2020-06-18,0.3119732458476892,0.9367473526672502,0.8674874387564695,0.5115977660590803,0.6454681132641484
2020-06-19,0.3043651528664577,0.8874089405743958,0.8702697010845883,0.5103419006710679,0.6477362774015076
2020-06-20,0.4369930554745478,0.8654486276054915,0.8740482748586159,0.3843400747310215,0.5695243642891776
2020-06-21,0.4363096593804215,0.968325614169552,0.9181741864521548,0.5021741389781954,0.6230117134096492
2020-06-22,0.2821241846227122,1.0197167797689417,0.8442136125333443,0.4821337070273643,0.618037537312331
2020-06-23,0.3258768618949615,0.9445619698642076,0.850136324545508,0.5545726704983389,0.6621567518247599
2020-06-24,0.3164352730184054,0.8843865731237682,0.8145015986883598,0.498067133375453,0.6174462660180546
2020-06-25,0.3178851411696635,0.9286547306930992,0.884673409209631,0.5329513754436388,0.6582305603341586
2020-06-26,0.31171807661259,0.8913709834922198,0.8747876172051448,0.4939932103077092,0.6236317595648667
2020-06-27,0.4366669133121393,0.8359268555689603,0.8166814919805006,0.3606073743700814,0.5085485054019397
2020-06-28,0.4387042125339466,0.9479935909432278,0.8565789837359484,0.4941168713023762,0.627929417681484
2020-06-29,0.2854028089047214,0.9904280021850058,0.8243543874100666,0.5083659867461239,0.6221133749266704
2020-06-30,0.3275672788278442,0.948154888517879,0.8373883462877146,0.5586815082302631,0.6484787632587359
2020-07-01,0.3174963028914633,1.1159018214994063,0.8641036250550626,0.5323236892962485,0.6529579134838301
2020-07-02,0.3000032796016947,1.3713039863253944,0.9950268527249168,0.6230285173021758,0.7260543325589759
2020-07-03,0.1903135826952177,1.020558061024532,0.8569241098431918,0.6035972537134914,0.6250875345425118
2020-07-04,0.3082176113014424,0.8075680791021705,0.7586026414945163,0.5116950013624331,0.4582199694136959
2020-07-05,0.4109863546230694,1.1686757333373718,0.92932928419865,0.5814089894609001,0.6346337236689921
2020-07-06,0.2619959227038462,1.30954381307539,0.9058544171550796,0.5881323949319358,0.6494662067032735
2020-07-07,0.3170917122988657,1.0865003194177512,0.871087087655439,0.6207554820088731,0.6625929653585716
2020-07-08,0.3127921133762905,0.9808363575265668,0.8309502236713786,0.5772540651737447,0.6353602011547115
2020-07-09,0.3112872696247946,1.0186786712888984,0.8959082567786893,0.6150029799628082,0.6728476184363301
2020-07-10,0.3120122214365161,0.846750605390144,0.8314069692307928,0.4985229826846357,0.5794947003949856
2020-07-11,0.4496138761703309,0.8852157184598202,0.8683802826495292,0.3929536468717684,0.5610454461895169
2020-07-12,0.4498486509732642,1.0295204269348222,0.94369770665353,0.5619043781593194,0.6962644784973371
2020-07-13,0.2924049649259282,1.0746628529841602,0.8401359498986312,0.5609043892690341,0.6368217667767636
2020-07-14,0.33848772499148,0.9452649022935466,0.8353913081332222,0.6159067746939523,0.6533339988356911
2020-07-15,0.3290413610971093,1.0268935164051274,0.8697693738523232,0.5971101576116795,0.6729962535053341
2020-07-16,0.3277342843790726,0.9776121726475328,0.9074421602400592,0.5997201800198707,0.6774657659546406
2020-07-17,0.3213037696046205,0.9366482468823902,0.8645863388708889,0.5370536634276801,0.6198765628516084
2020-07-18,0.4494749827644008,1.0394763392596569,0.938808122155036,0.4313465112686625,0.5839564013113266
2020-07-19,0.4340648442521408,1.0713659778517854,0.9576035110522496,0.5776769510404911,0.6785920304269063
2020-07-20,0.2927039038448235,1.1628268858641009,0.8670546039833866,0.5758108190387727,0.6414504754640917
2020-07-21,0.3428917324462593,1.0412829790716889,0.877216844923195,0.6547696654759907,0.6837355026350077
2020-07-22,0.3329372962050457,0.9637339976724512,0.8504620515479664,0.5889035599871246,0.6574075381749552
2020-07-23,0.3312038537891664,0.9793048902116792,0.8519012347995856,0.5678138113464035,0.6361298581382633
2020-07-24,0.327265683396798,0.981162954991629,0.9091281103002224,0.5396877608682019,0.6340998578168966
2020-07-25,0.4482331425407392,1.0235878387383777,0.9387615825787364,0.4248596913165072,0.5765273607506755
2020-07-26,0.4485675985366237,1.069817197171952,0.9649630446534152,0.570562141929899,0.6801695413015857
2020-07-27,0.2980936947541619,1.1399470138245116,0.8740830795841916,0.6138254130543145,0.6573100018753766
2020-07-28,0.3485438754395217,1.0099930571926856,0.838366817259356,0.6386624778149115,0.653684642321161
2020-07-29,0.3404402903992171,1.0879227877933797,0.8710548242355886,0.6171452940456998,0.6812927136024235
2020-07-30,0.3416912980523416,1.0162069218224594,0.8875787214207314,0.5949730352519923,0.6615953264052923
2020-07-31,0.3342524618972963,1.0129485528223623,0.9097430358797712,0.5436366535576721,0.6435467802323909
2020-08-01,0.4620580606496609,1.0558407833770336,0.9520258124299744,0.4398529610565265,0.5946907957929609
2020-08-02,0.4561419814506184,1.0789335764746502,0.9470472460953168,0.5820256342466169,0.688560307341025
2020-08-03,0.308591259719249,1.178590214461519,0.8895946763055537,0.616668491037031,0.6772749847198961
2020-08-04,0.3506371180069221,0.8545872069602117,0.7658644718416219,0.6219359203963574,0.6212470487350301
2020-08-05,0.3434091785303125,1.0419153711431346,0.8606405128278338,0.6005792186933392,0.6679258837369447
2020-08-06,0.3427861851982573,1.0122198508263862,0.8954515862541719,0.6066660694519126,0.6774615821063588
2020-08-07,0.3359659824591338,0.94080401652384,0.8640946957432504,0.5344089028666951,0.6188665978056219
2020-08-08,0.465546871235922,1.0139609680355497,0.904953129876112,0.4164050520552157,0.5714040776561249
2020-08-09,0.4604788623635499,1.0376625499404657,0.9313704538788486,0.5535780402260728,0.6701901888015813
2020-08-10,0.2936963282420404,1.17800202939093,0.862235064892293,0.5863357760666084,0.6518060233535359
2020-08-11,0.3540028550092339,1.0415334704646662,0.8384659585918811,0.6304213733421093,0.6579754544743944
2020-08-12,0.3469141308572401,1.048215053774959,0.8296709320288514,0.5746986851518807,0.6340795941048585
2020-08-13,0.3462364723918758,1.0521429739017236,0.8618138977339379,0.5752031221770556,0.6567247141302619
2020-08-14,0.3414368595071383,1.0038602704707231,0.8676427038441485,0.5190477944039458,0.6132887669070631
2020-08-15,0.4670984550660143,1.047523955108282,0.8755770425598994,0.4021860479229704,0.5681972680587081
2020-08-16,0.4559033749819791,1.086704036026808,0.8813052619666211,0.527949555536103,0.6751349236631546
2020-08-17,0.3133983692527398,1.1980407924317795,0.842463112314181,0.5371736297966329,0.6402416235788326
2020-08-18,0.3596556392790028,1.0799921232944696,0.8432427447228983,0.6184951595116537,0.6649975015627535
2020-08-19,0.3535640598135115,1.084937719747248,0.8365438575670207,0.5776447268033117,0.6538715281988385
2020-08-20,0.3501907462066004,1.109745925157888,0.8814227557173202,0.6013576174745481,0.676066317696683
2020-08-21,0.3442092177026979,1.0017610444564085,0.8736056407610723,0.536514171537788,0.6298137208917196
2020-08-22,0.478239239425975,0.9603913142439652,0.8800114284687193,0.4195697905003912,0.5796185280433409
2020-08-23,0.4651257686471087,1.05360865097679,0.9171254794447534,0.5560643429576416,0.6894415133869845
2020-08-24,0.3212374221141259,1.091506576230046,0.8363422597171999,0.5823559979114586,0.6439449243756921
2020-08-25,0.3701896774297639,1.004149567968055,0.8250037712074689,0.6284717796675628,0.6526067383663111
2020-08-26,0.3634290193251775,0.9721270132004148,0.8420657303376623,0.6144562523530835,0.665142246929863
2020-08-27,0.3565736343151744,0.901688704432106,0.8016784593223062,0.6230423976439214,0.638694654949147
2020-08-28,0.3552014500130271,0.8615915797966845,0.8260600255483712,0.5428324971921564,0.5975376927178835
2020-08-29,0.4864899302551165,0.7394985260491683,0.774021386874065,0.436101317162849,0.5673322927411827
2020-08-30,0.5008127642376196,0.9352351154987262,0.937666540867544,0.6069126804734596,0.7595786073353537
2020-08-31,0.3334797834191721,0.950456079509618,0.8254974355181695,0.6734518555330892,0.6667002399336167
2020-09-01,0.3890738378852198,0.8431496656329898,0.8273334750572778,0.7464732469115302,0.6986310205668578
2020-09-02,0.3776294729245251,0.7947359354267992,0.7542613627348497,0.7144143348372087,0.642132500607797
2020-09-03,0.3794379196174633,0.9728617898129788,0.8483133801011232,0.6950424581750465,0.6767424998948398
2020-09-04,0.353002399389305,1.0658716584916053,0.8953920564412199,0.6161567984882867,0.6738843412254646
2020-09-05,0.4622669335976663,0.9188759568730002,0.8468486976837364,0.4896763443264558,0.5970145921911235
2020-09-06,0.4502208240385826,0.9489533731085846,0.8887472254357057,0.7185261523207742,0.7265327892770947
2020-09-07,0.1272507456311238,1.6940116766005116,0.9052352800805608,0.783973168586425,0.6852328435521202
2020-09-08,0.388721798398388,0.9096450905336309,0.8106634679337184,0.7558793742984363,0.6834522438668761
2020-09-09,0.3878404500566131,0.8090777376928919,0.7759780705974095,0.7293394958174407,0.6630112809312826
2020-09-10,0.3901537201630163,0.6944845995925243,0.7617894673511715,0.7472749791122026,0.6522793040769068
2020-09-11,0.3978318546774578,0.7077236251728171,0.8057289799952926,0.6226544300825432,0.6440928726163714
2020-09-12,0.5256097023035359,0.7222962705669227,0.8419144491800556,0.4507219382449374,0.6209064883749875
2020-09-13,0.4962736960076637,0.789615497361603,0.826745808210911,0.5674569156262771,0.6533150920818015
2020-09-14,0.3583142395426545,0.7566557261727141,0.7752416121384872,0.6969084460235615,0.6671112334262616
2020-09-15,0.4090317342921889,0.7107824902973616,0.773108154672899,0.770919293665405,0.6967396155901798
2020-09-16,0.3933755540458964,0.6918269289137973,0.7441297714628067,0.7066465501112014,0.6479340602357488
2020-09-17,0.3989184563639492,0.6948676435345007,0.7653199766520637,0.7237530613930627,0.6623153933636317
2020-09-18,0.3964807744361239,0.7029971603717718,0.7540960351711191,0.621617677006184,0.6293995249256259
2020-09-19,0.5091031388313273,0.6752361035862271,0.7855649622406623,0.4211944122759807,0.6047491438305157
2020-09-20,0.4819795083456485,0.7741022002794195,0.7507139048213468,0.4974300295084924,0.6377287240736162
2020-09-21,0.3336106713688107,0.6882548072087109,0.6342897995707334,0.492522158460889,0.5619170226774699
2020-09-22,0.4202120773357413,0.714724627649917,0.7432110284870612,0.7009313225014026,0.6729250006370694
2020-09-23,0.4084140872686157,0.7395335068734789,0.7390196184877135,0.5822886280446601,0.6319790377660011
2020-09-24,0.4114528356387672,0.7028810635919878,0.7642951047413974,0.6295748698395518,0.6511101985362803
2020-09-25,0.4149249419094899,0.7528574410832239,0.7913983702788141,0.562398609843703,0.6363604150297156
2020-09-26,0.542182576679066,0.795273265289916,0.8545650961881105,0.4156067772430067,0.6377147819568321
2020-09-27,0.5132452245787994,0.8707937393140166,0.8388958901896542,0.4961329311077767,0.6580327665708523
2020-09-28,0.3746719914680441,0.7610822512517933,0.7343007818309535,0.5639248157618602,0.6267320719529059
2020-09-29,0.4430916723558038,0.7238169298796363,0.7344324726123022,0.6288631843157326,0.6597690193152461
2020-09-30,0.4290535127893629,0.7028345799997657,0.7630915871722492,0.6558324583711579,0.8342984679488883
2020-10-01,0.4356059643809233,0.7133484680576672,0.7581963634458929,0.5945117929468898,0.6662312262251532
2020-10-02,0.439366387940159,0.7203806758507576,0.7649882134595644,0.5502668390652676,0.6406010292373482
2020-10-03,0.5569921669840561,0.741263834473586,0.8549144591045251,0.4092348718713756,0.6567284438958434
2020-10-04,0.5434111804173634,0.8457251298235455,0.8530122913989152,0.4941774054590941,0.7105696795658505
2020-10-05,0.4011471648989112,0.7621517022236538,0.7224975466850165,0.5928922604687822,0.6598770167135055
2020-10-06,0.4631142794000651,0.7088502076939611,0.7339494284754821,0.6508601272286888,0.695332602509791
2020-10-07,0.4430519280204389,0.7178065704395304,0.7357944097794954,0.5946410200175875,0.7274044702312313
2020-10-08,0.4571220371071677,0.7784161896135358,0.8220536677783205,0.7047170559508402,0.8767837057604835
2020-10-09,0.4485807836081394,0.9092620567375472,0.8434371478429054,0.5590611983519231,0.6884809299677345
2020-10-10,0.5429919319540657,0.910041585201283,0.8844658579897391,0.4542626252996646,0.6928587410028301
2020-10-11,0.5205025749358434,0.9432311694676988,0.8942376704668733,0.5955055632118915,0.7628561747420316
2020-10-12,0.2536879698035782,1.3987662030970638,0.7950772760069157,0.5680155450599098,0.6471263440648138
2020-10-13,0.4816101890724159,0.7322015372494044,0.6615511209542451,0.6117381392344359,0.6101699119788687
2020-10-14,0.4798534081759011,0.7473537734070689,0.73560216334681,0.533750780010983,0.6407095384849187
2020-10-15,0.4890793364553224,0.7230904599464879,0.7619417289879422,0.5754986316826043,0.6632637464017791
2020-10-16,0.490050821815297,0.6933676742677763,0.7208323140259076,0.5153720868982481,0.5986698308834613
2020-10-17,0.5962218723928155,0.6899005131963087,0.8060864149269311,0.4152064499661771,0.6496207281757591
2020-10-18,0.5532264639024946,0.8185734288617149,0.82319073239751,0.5056007074871193,0.6868216384183597
2020-10-19,0.4470092481533668,0.8240429380550325,0.7158156989120561,0.509306819980919,0.6170037186563533
2020-10-20,0.5263863918952926,0.7523648688582028,0.7144762366357615,0.5688664123613338,0.6366587035490991
2020-10-21,0.4981967607858303,0.7810574751049432,0.6931217767151814,0.4862403578491799,0.5996745378369379
2020-10-22,0.5178686813367646,0.7340990183899018,0.7420496964796327,0.5241754065106036,0.6343468620181131
2020-10-23,0.5249656370223597,0.7081434604840083,0.7591179633522398,0.4981026542628911,0.621822693876546
2020-10-24,0.6136071830626788,0.7625836798114112,0.8106944120465018,0.3942757540463783,0.6240702416163794
2020-10-25,0.5672521151138087,0.7948061538603344,0.772775793278462,0.4786057211875379,0.6581110256152248
2020-10-26,0.4623735050197458,0.8228773718355349,0.6708593669753372,0.4785851507159179,0.5873399902603911
2020-10-27,0.540253700133146,0.7579144762417787,0.6930196811120273,0.5360804869503936,0.6205520959459615
2020-10-28,0.5086327451766446,0.6968554661543653,0.6528033749467417,0.4663008314319176,0.5713063803148135
2020-10-29,0.5222896231278861,0.6908495929975106,0.6743338640902214,0.5031598888026388,0.601398457164693
2020-10-30,0.5129224340982332,0.5883359268700744,0.6147640215859865,0.458631283297632,0.5209667332709511
2020-10-31,0.6167113777354716,0.5881934252154473,0.7009992237612591,0.3645591773358331,0.5462680614338766
2020-11-01,0.5663547011898339,0.6316168235285572,0.6410011681315295,0.4627340404352059,0.5987369074444244
2020-11-02,0.4797950496836758,0.7433880665322876,0.6588114059586431,0.4800349266891931,0.5869717611993533
2020-11-03,0.4991189363939393,0.7474525370993851,0.6982310497060717,0.502229286096235,0.6253238231602867
2020-11-04,0.5223663830215101,0.7222755093609331,0.628743428449158,0.4537629063536832,0.5562282996479426
2020-11-05,0.5453283254732066,0.7051719615974634,0.6828770940342909,0.4877310662332679,0.5997235007483189
2020-11-06,0.5472899334227254,0.648667566621389,0.6964870260483419,0.4637401545244956,0.5857038030418513
2020-11-07,0.6380051436679824,0.6777603129581894,0.7560893113578147,0.3765790360630607,0.599952034798089
2020-11-08,0.5901876976807429,0.7094968133438005,0.7317612285552613,0.4538687605750132,0.6481823199608251
2020-11-09,0.4914042994140343,0.69871133146732,0.6619863939001283,0.4568245090934157,0.5930734621590207
2020-11-10,0.5667148892098243,0.7399575929895492,0.6892502494096647,0.5290173585710248,0.6260360503841599
2020-11-11,0.3923769219434805,0.7878133848247885,0.6822019006807405,0.4872491493240717,0.6251500128404791
2020-11-12,0.5531026456543463,0.6389997501802939,0.6433753879124968,0.4773481453065858,0.5759419193338718
2020-11-13,0.5523747706541652,0.5582632123525093,0.6470209221901597,0.4491045436589896,0.5556317640804731
2020-11-14,0.6368928701340809,0.5649886870934654,0.7033679325713996,0.3745658591502425,0.5876861173547366
2020-11-15,0.5976737728753835,0.5722372559474406,0.6481190841306356,0.4792662931489982,0.6374301753361961
